"";"Estimate";"Std. Error";"z value";"Pr(>|z|)"
"(Intercept)";-1,51309243181885;0,400623878941379;-3,77684035164627;0,000158830466871093
"knn";-0,406357031069745;0,334857177714414;-1,21352343062603;0,224929761745686
"rf";0,704665870630204;0,184778389916949;3,81357295594427;0,000136972066562764
"glm";-281,757389681524;147,478961538506;-1,91049209149712;0,0560698836859167
"lda";283,682702414658;147,708702896869;1,92055509831893;0,0547878205603673
"qda";-0,034077482009087;0,1086682262435;-0,3135919595552;0,753830967065686
"cart";-0,213552034405243;0,348217286201839;-0,613272352830471;0,539696270911431
"xgbTree";1,11632498562493;0,113070910916249;9,87278670153978;5,46255348933792e-23
"treebag";-0,0273566164110613;0,103410800216813;-0,264543126575801;0,79136143782857
